latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
30.80026,-92.7018,354.54,0.52,0.42,2023-04-26,1934,1,nominal,2.0NRT,297.1,35.77,D
30.79964,-92.70724,335.37,0.52,0.42,2023-04-26,1934,1,nominal,2.0NRT,292.13,9.71,D
30.48965,-95.37453,331.6,0.41,0.37,2023-04-26,1934,1,nominal,2.0NRT,294.98,2.49,D
31.47279,-85.98364,367,0.43,0.62,2023-04-26,1934,1,high,2.0NRT,295.29,17.73,D
31.40129,-88.63203,347.02,0.6,0.53,2023-04-26,1934,1,nominal,2.0NRT,287.18,42.82,D
31.40075,-88.63837,351.07,0.6,0.53,2023-04-26,1934,1,nominal,2.0NRT,297.75,42.82,D
31.40021,-88.64462,347.25,0.6,0.53,2023-04-26,1934,1,nominal,2.0NRT,298.85,49.8,D
31.39968,-88.65089,354.41,0.59,0.53,2023-04-26,1934,1,nominal,2.0NRT,281.07,49.8,D
31.39914,-88.65717,346.66,0.59,0.53,2023-04-26,1934,1,nominal,2.0NRT,270.06,10.98,D
31.39859,-88.66354,335.89,0.59,0.53,2023-04-26,1934,1,nominal,2.0NRT,280.76,10.98,D
31.40509,-88.64519,355.05,0.6,0.53,2023-04-26,1934,1,nominal,2.0NRT,294.17,49.8,D
31.40455,-88.65147,352.99,0.59,0.53,2023-04-26,1934,1,nominal,2.0NRT,292.67,49.8,D
31.40401,-88.65775,352.13,0.59,0.53,2023-04-26,1934,1,nominal,2.0NRT,279.93,10.98,D
31.40347,-88.66405,338.5,0.59,0.53,2023-04-26,1934,1,nominal,2.0NRT,282.72,10.98,D
31.40563,-88.63895,356.48,0.6,0.53,2023-04-26,1934,1,low,2.0NRT,288.25,42.82,D
31.40943,-88.65201,351.76,0.59,0.53,2023-04-26,1934,1,nominal,2.0NRT,291.93,46.78,D
31.40835,-88.66459,347.41,0.59,0.53,2023-04-26,1934,1,nominal,2.0NRT,283.88,34.41,D
31.40889,-88.65829,356.67,0.59,0.53,2023-04-26,1934,1,low,2.0NRT,285.92,34.41,D
31.41486,-88.64624,330.18,0.6,0.53,2023-04-26,1934,1,nominal,2.0NRT,285.63,46.78,D
31.41431,-88.65256,354,0.59,0.53,2023-04-26,1934,1,nominal,2.0NRT,292.87,46.78,D
31.41377,-88.65885,347.15,0.59,0.53,2023-04-26,1934,1,nominal,2.0NRT,298.52,34.41,D
31.41267,-88.67149,339.39,0.59,0.53,2023-04-26,1934,1,nominal,2.0NRT,288.36,10.97,D
31.41322,-88.66515,356.61,0.59,0.53,2023-04-26,1934,1,low,2.0NRT,289.2,34.41,D
31.41974,-88.64677,325.92,0.6,0.53,2023-04-26,1934,1,nominal,2.0NRT,282.3,39.55,D
31.41919,-88.65311,353.94,0.59,0.53,2023-04-26,1934,1,nominal,2.0NRT,292.96,39.55,D
31.41864,-88.65942,350.83,0.59,0.53,2023-04-26,1934,1,nominal,2.0NRT,295.62,27.15,D
31.4181,-88.66569,352.6,0.59,0.53,2023-04-26,1934,1,nominal,2.0NRT,290.02,27.15,D
31.41755,-88.67197,329.84,0.59,0.53,2023-04-26,1934,1,nominal,2.0NRT,288.55,10.01,D
30.61598,-95.7204,335.88,0.4,0.37,2023-04-26,1934,1,nominal,2.0NRT,295.72,13.87,D
31.42352,-88.65997,351.2,0.59,0.53,2023-04-26,1934,1,nominal,2.0NRT,290.29,27.15,D
31.42298,-88.66622,336.47,0.59,0.53,2023-04-26,1934,1,nominal,2.0NRT,288.87,27.15,D
31.40831,-88.64005,326.51,0.6,0.53,2023-04-26,1934,1,nominal,2.0NRT,286.2,23.5,D
31.40782,-88.64632,355.19,0.6,0.53,2023-04-26,1934,1,nominal,2.0NRT,286.15,23.5,D
31.40731,-88.65262,352.22,0.6,0.53,2023-04-26,1934,1,nominal,2.0NRT,295.24,48.66,D
31.40681,-88.65891,352.38,0.59,0.53,2023-04-26,1934,1,nominal,2.0NRT,282.5,48.66,D
31.40631,-88.66523,344.69,0.59,0.53,2023-04-26,1934,1,nominal,2.0NRT,284.34,16.41,D
31.41219,-88.65318,355.39,0.6,0.53,2023-04-26,1934,1,nominal,2.0NRT,291.31,48.66,D
31.4117,-88.65947,351.23,0.59,0.53,2023-04-26,1934,1,nominal,2.0NRT,293.77,48.66,D
31.41119,-88.66579,352.34,0.59,0.53,2023-04-26,1934,1,nominal,2.0NRT,289.09,16.41,D
31.41607,-88.66634,367,0.59,0.53,2023-04-26,1934,1,high,2.0NRT,290.05,14.3,D
31.41758,-88.64742,334.03,0.6,0.53,2023-04-26,1934,1,nominal,2.0NRT,285.13,24.44,D
31.41707,-88.65375,350.34,0.6,0.53,2023-04-26,1934,1,nominal,2.0NRT,296.28,51.51,D
31.41657,-88.66004,346.31,0.59,0.53,2023-04-26,1934,1,nominal,2.0NRT,297.28,51.51,D
31.41556,-88.67265,336.53,0.59,0.53,2023-04-26,1934,1,nominal,2.0NRT,288.93,14.3,D
31.42145,-88.66061,367,0.59,0.53,2023-04-26,1934,1,high,2.0NRT,292.17,51.51,D
31.42094,-88.66688,340.61,0.59,0.53,2023-04-26,1934,1,nominal,2.0NRT,289.3,14.3,D
31.42195,-88.65431,356.15,0.6,0.53,2023-04-26,1934,1,low,2.0NRT,286.71,51.51,D
31.42632,-88.66119,326.05,0.59,0.53,2023-04-26,1934,1,nominal,2.0NRT,287.12,4.75,D
30.83798,-94.48305,348.82,0.44,0.38,2023-04-26,1934,1,nominal,2.0NRT,296.63,16.19,D
30.84207,-94.4791,334.27,0.44,0.38,2023-04-26,1934,1,nominal,2.0NRT,293.34,5.1,D
30.84149,-94.48365,339.94,0.44,0.38,2023-04-26,1934,1,nominal,2.0NRT,295.16,5.1,D
31.6525,-86.77647,330.28,0.39,0.59,2023-04-26,1934,1,nominal,2.0NRT,293.36,2.14,D
29.06343,-106.28004,342.11,0.63,0.54,2023-04-26,1934,1,nominal,2.0NRT,313.44,8.24,D
32.46107,-86.80868,337.66,0.39,0.6,2023-04-26,1934,1,nominal,2.0NRT,291.44,3.51,D
32.4608,-86.81285,329.86,0.39,0.59,2023-04-26,1934,1,nominal,2.0NRT,290.94,3.51,D
29.90368,-105.48601,337.26,0.54,0.51,2023-04-26,1934,1,low,2.0NRT,309.82,14.43,D
29.90244,-105.4916,356.09,0.54,0.51,2023-04-26,1934,1,nominal,2.0NRT,313.18,14.43,D
29.90122,-105.49713,347.04,0.54,0.51,2023-04-26,1934,1,nominal,2.0NRT,310.37,57.38,D
31.35544,-97.89596,349.45,0.38,0.36,2023-04-26,1934,1,nominal,2.0NRT,301.68,44.8,D
31.35872,-97.89665,341.99,0.38,0.36,2023-04-26,1934,1,nominal,2.0NRT,300.69,44.8,D
32.73841,-88.27772,328.56,0.32,0.55,2023-04-26,1934,1,nominal,2.0NRT,290.24,2.58,D
32.73815,-88.28119,338.07,0.32,0.55,2023-04-26,1934,1,nominal,2.0NRT,291.15,2.58,D
32.74323,-88.28161,342.41,0.32,0.55,2023-04-26,1934,1,nominal,2.0NRT,289.34,2.58,D
31.67714,-98.64455,339.56,0.39,0.36,2023-04-26,1934,1,nominal,2.0NRT,300.97,6.38,D
29.3572,-110.16871,334.25,0.52,0.67,2023-04-26,1934,1,low,2.0NRT,308.67,4.64,D
29.35583,-110.17394,336.96,0.52,0.67,2023-04-26,1934,1,low,2.0NRT,311.14,4.64,D
32.18154,-98.87904,353.08,0.39,0.36,2023-04-26,1934,1,nominal,2.0NRT,295.95,10.53,D
30.3355,-108.1469,337.42,0.38,0.59,2023-04-26,1934,1,low,2.0NRT,308.63,4.41,D
30.34048,-108.14953,351.37,0.38,0.59,2023-04-26,1934,1,nominal,2.0NRT,309.22,4.41,D
32.29877,-99.20648,342.77,0.39,0.36,2023-04-26,1934,1,nominal,2.0NRT,296.93,14.2,D
31.83251,-103.72736,341.76,0.39,0.44,2023-04-26,1934,1,nominal,2.0NRT,313.63,1.73,D
32.98995,-98.06385,330.85,0.38,0.36,2023-04-26,1934,1,nominal,2.0NRT,294.99,2.16,D
31.52441,-106.20294,345.9,0.55,0.51,2023-04-26,1934,1,nominal,2.0NRT,308.36,4.48,D
31.52896,-106.20432,345.94,0.55,0.51,2023-04-26,1934,1,nominal,2.0NRT,312.62,17.71,D
32.68554,-100.88979,330.65,0.43,0.38,2023-04-26,1936,1,nominal,2.0NRT,302,2.05,D
33.1913,-100.18926,367,0.41,0.37,2023-04-26,1936,1,high,2.0NRT,295.86,9.23,D
33.19466,-100.19008,336.94,0.41,0.37,2023-04-26,1936,1,nominal,2.0NRT,291.95,2.11,D
32.71561,-104.44413,338.37,0.41,0.45,2023-04-26,1936,1,nominal,2.0NRT,309.43,1.61,D
31.62284,-110.52155,342.43,0.48,0.65,2023-04-26,1936,1,low,2.0NRT,312.98,9.38,D
33.68621,-105.58141,367,0.45,0.47,2023-04-26,1936,1,high,2.0NRT,311.62,12.24,D
33.68521,-105.58608,354.78,0.45,0.47,2023-04-26,1936,1,nominal,2.0NRT,313.07,12.24,D
33.68421,-105.59074,344.45,0.46,0.47,2023-04-26,1936,1,nominal,2.0NRT,310.67,7.27,D
33.68322,-105.59538,343.83,0.46,0.47,2023-04-26,1936,1,nominal,2.0NRT,308.01,7.27,D
33.68742,-105.59663,367,0.46,0.47,2023-04-26,1936,1,high,2.0NRT,311.74,8.65,D
33.69042,-105.58261,343.15,0.45,0.47,2023-04-26,1936,1,nominal,2.0NRT,307.11,7.03,D
33.68942,-105.58729,351.72,0.45,0.47,2023-04-26,1936,1,nominal,2.0NRT,309.05,7.03,D
33.68842,-105.59196,338.96,0.46,0.47,2023-04-26,1936,1,nominal,2.0NRT,308.62,8.65,D
33.68644,-105.60126,340.79,0.46,0.47,2023-04-26,1936,1,nominal,2.0NRT,306.39,6.5,D
36.34179,-87.53045,367,0.39,0.59,2023-04-26,1936,1,high,2.0NRT,295.6,12.54,D
32.55306,-111.27831,348.66,0.5,0.66,2023-04-26,1936,1,nominal,2.0NRT,310.57,7.35,D
32.54967,-111.2784,347.54,0.5,0.66,2023-04-26,1936,1,nominal,2.0NRT,311.25,5.8,D
32.54824,-111.28362,340.57,0.5,0.66,2023-04-26,1936,1,low,2.0NRT,311,4.23,D
32.55547,-111.28056,356.17,0.5,0.66,2023-04-26,1936,1,low,2.0NRT,309.9,6.55,D
36.59663,-86.83701,350.06,0.43,0.62,2023-04-26,1936,1,nominal,2.0NRT,299.56,6.3,D
33.25111,71.61139,306.4,0.55,0.68,2023-04-26,2008,1,nominal,2.0NRT,288.7,1.6,N
33.25086,71.61703,305.37,0.55,0.68,2023-04-26,2008,1,nominal,2.0NRT,288.39,1.23,N
33.24805,71.61207,309.66,0.55,0.68,2023-04-26,2008,1,nominal,2.0NRT,289,1.72,N
29.37609,91.15002,300.08,0.45,0.47,2023-04-26,2008,1,nominal,2.0NRT,276.72,1.46,N
27.55697,96.03938,308.03,0.48,0.65,2023-04-26,2008,1,nominal,2.0NRT,286.6,0.87,N
27.60605,95.40247,311.89,0.44,0.62,2023-04-26,2008,1,nominal,2.0NRT,286.79,1.4,N
27.47208,95.4246,303.07,0.44,0.63,2023-04-26,2008,1,nominal,2.0NRT,286.8,2.39,N
27.37946,95.19552,302.17,0.43,0.62,2023-04-26,2008,1,nominal,2.0NRT,286.6,1.41,N
30.2361,78.09125,305.97,0.43,0.46,2023-04-26,2008,1,nominal,2.0NRT,291.15,1.03,N
30.22876,78.04009,306.43,0.43,0.46,2023-04-26,2008,1,nominal,2.0NRT,289.81,1.27,N
30.21802,78.10122,303.83,0.43,0.46,2023-04-26,2008,1,nominal,2.0NRT,289.12,0.63,N
29.83364,80.30724,298.58,0.49,0.4,2023-04-26,2008,1,nominal,2.0NRT,278.9,1.01,N
29.83297,80.31266,303.19,0.49,0.4,2023-04-26,2008,1,nominal,2.0NRT,278.82,1.01,N
29.82939,80.31122,299.06,0.49,0.4,2023-04-26,2008,1,nominal,2.0NRT,279.08,1.04,N
29.83448,78.366,302.46,0.41,0.45,2023-04-26,2008,1,nominal,2.0NRT,286.31,0.71,N
29.83537,78.36794,301.45,0.41,0.45,2023-04-26,2008,1,nominal,2.0NRT,286.06,0.45,N
29.80874,78.34534,313.79,0.41,0.45,2023-04-26,2008,1,nominal,2.0NRT,289.49,1.59,N
29.80827,78.34956,313.73,0.41,0.45,2023-04-26,2008,1,nominal,2.0NRT,290.3,1.59,N
29.72308,78.98787,298.95,0.56,0.43,2023-04-26,2008,1,nominal,2.0NRT,280.48,0.85,N
29.72249,78.99294,300.62,0.56,0.43,2023-04-26,2008,1,nominal,2.0NRT,280.92,0.94,N
29.6322,79.01598,307.44,0.56,0.43,2023-04-26,2008,1,nominal,2.0NRT,286.89,1.33,N
29.59359,78.71898,299.62,0.39,0.44,2023-04-26,2008,1,nominal,2.0NRT,271.54,0.63,N
29.46,79.2607,298.04,0.54,0.42,2023-04-26,2008,1,nominal,2.0NRT,266.59,1.23,N
25.8926,97.67656,299.32,0.66,0.73,2023-04-26,2008,1,nominal,2.0NRT,286.27,1.03,N
25.88592,97.67522,299.38,0.66,0.73,2023-04-26,2008,1,nominal,2.0NRT,286.13,1.03,N
25.88728,97.67972,308.29,0.66,0.73,2023-04-26,2008,1,nominal,2.0NRT,286.47,1.82,N
29.24345,80.41473,299.42,0.47,0.4,2023-04-26,2008,1,nominal,2.0NRT,264.5,0.57,N
29.25955,80.05304,300.26,0.49,0.4,2023-04-26,2008,1,nominal,2.0NRT,274.83,0.75,N
29.12461,81.06868,300.97,0.44,0.39,2023-04-26,2008,1,nominal,2.0NRT,269.87,1.22,N
29.11163,81.08489,300.53,0.44,0.39,2023-04-26,2008,1,nominal,2.0NRT,269.72,0.89,N
29.17779,80.493,315.5,0.47,0.4,2023-04-26,2008,1,nominal,2.0NRT,276.65,2.2,N
29.16231,80.41013,298.66,0.47,0.4,2023-04-26,2008,1,nominal,2.0NRT,281.93,1.05,N
29.16478,80.33293,297.86,0.48,0.4,2023-04-26,2008,1,nominal,2.0NRT,263.66,0.46,N
29.73206,74.49417,306.28,0.34,0.56,2023-04-26,2008,1,nominal,2.0NRT,287,0.91,N
29.19926,79.60667,305.11,0.52,0.41,2023-04-26,2008,1,nominal,2.0NRT,282.95,1.14,N
29.11405,80.20341,297.2,0.48,0.4,2023-04-26,2008,1,nominal,2.0NRT,268.75,0.99,N
29.07541,80.27293,297.3,0.48,0.4,2023-04-26,2008,1,nominal,2.0NRT,266.02,0.66,N
29.07476,80.27819,296.66,0.48,0.4,2023-04-26,2008,1,nominal,2.0NRT,267.41,0.63,N
29.07533,80.27575,298.75,0.48,0.4,2023-04-26,2008,1,nominal,2.0NRT,264.49,0.53,N
29.07883,79.98521,300.77,0.49,0.41,2023-04-26,2008,1,nominal,2.0NRT,277.43,1.13,N
29.0745,79.9894,297.65,0.49,0.4,2023-04-26,2008,1,nominal,2.0NRT,277.07,0.67,N
29.07082,79.98857,297.36,0.49,0.4,2023-04-26,2008,1,nominal,2.0NRT,276.34,0.67,N
29.01393,80.40453,299.33,0.47,0.4,2023-04-26,2008,1,nominal,2.0NRT,273.23,0.81,N
29.02864,80.23196,308.58,0.48,0.4,2023-04-26,2008,1,nominal,2.0NRT,272.35,0.9,N
29.02803,80.23675,299.94,0.48,0.4,2023-04-26,2008,1,nominal,2.0NRT,275.46,0.9,N
29.00611,80.40764,300.72,0.47,0.4,2023-04-26,2008,1,nominal,2.0NRT,274.13,0.63,N
29.00547,80.41257,299.71,0.47,0.4,2023-04-26,2008,1,nominal,2.0NRT,272.36,0.63,N
25.69015,97.37899,301,0.64,0.72,2023-04-26,2008,1,nominal,2.0NRT,288.93,1.4,N
25.67829,97.37117,303.22,0.64,0.72,2023-04-26,2008,1,nominal,2.0NRT,289.3,1.9,N
25.67604,97.37974,303.94,0.64,0.72,2023-04-26,2008,1,nominal,2.0NRT,288.96,2.43,N
25.67061,97.3739,303.11,0.64,0.72,2023-04-26,2008,1,nominal,2.0NRT,289.51,2.12,N
25.66955,97.37792,313.41,0.64,0.72,2023-04-26,2008,1,nominal,2.0NRT,289.05,2.12,N
25.66517,97.36812,320.02,0.64,0.72,2023-04-26,2008,1,nominal,2.0NRT,290.04,4.83,N
26.08763,95.7222,301.06,0.5,0.66,2023-04-26,2008,1,nominal,2.0NRT,285.48,2.17,N
25.66401,97.37254,303.2,0.64,0.72,2023-04-26,2008,1,nominal,2.0NRT,289.51,2.12,N
28.99133,80.34895,304.94,0.47,0.4,2023-04-26,2008,1,nominal,2.0NRT,277.68,0.79,N
28.98759,80.37825,301.79,0.47,0.4,2023-04-26,2008,1,nominal,2.0NRT,277.78,1.07,N
28.98698,80.38306,303.21,0.47,0.4,2023-04-26,2008,1,nominal,2.0NRT,278.01,0.95,N
28.98769,80.34829,300.57,0.47,0.4,2023-04-26,2008,1,nominal,2.0NRT,276.99,0.79,N
28.98591,80.33306,301.58,0.47,0.4,2023-04-26,2008,1,nominal,2.0NRT,278.89,0.71,N
28.98467,80.3428,302.1,0.47,0.4,2023-04-26,2008,1,nominal,2.0NRT,276.98,0.67,N
28.98227,80.33241,299.82,0.47,0.4,2023-04-26,2008,1,nominal,2.0NRT,278.37,0.71,N
28.98165,80.3373,305.12,0.47,0.4,2023-04-26,2008,1,nominal,2.0NRT,277.84,0.71,N
28.98103,80.34216,296.57,0.47,0.4,2023-04-26,2008,1,nominal,2.0NRT,276.11,0.67,N
28.94452,80.45461,299.91,0.47,0.4,2023-04-26,2008,1,nominal,2.0NRT,272.37,0.98,N
28.88068,80.25347,308.38,0.48,0.4,2023-04-26,2008,1,nominal,2.0NRT,285.93,1.14,N
28.88007,80.25837,307.91,0.48,0.4,2023-04-26,2008,1,nominal,2.0NRT,285.45,0.95,N
28.87945,80.26325,300.9,0.48,0.4,2023-04-26,2008,1,nominal,2.0NRT,284.98,0.95,N
28.87149,80.29672,301.4,0.48,0.4,2023-04-26,2008,1,nominal,2.0NRT,284.15,1.55,N
28.86907,80.28638,297.62,0.48,0.4,2023-04-26,2008,1,nominal,2.0NRT,283.69,0.55,N
28.86846,80.29124,301.68,0.48,0.4,2023-04-26,2008,1,nominal,2.0NRT,284.07,0.55,N
28.78718,80.92191,304.57,0.45,0.39,2023-04-26,2008,1,nominal,2.0NRT,263.14,1.07,N
28.86727,80.27114,299.15,0.48,0.4,2023-04-26,2008,1,nominal,2.0NRT,283.57,0.52,N
28.86604,80.2809,299.24,0.48,0.4,2023-04-26,2008,1,nominal,2.0NRT,282.97,0.85,N
28.86543,80.28577,297.44,0.48,0.4,2023-04-26,2008,1,nominal,2.0NRT,283.11,0.55,N
28.76447,81.03948,299.28,0.44,0.39,2023-04-26,2008,1,nominal,2.0NRT,272.57,0.6,N
28.93006,79.60519,295.01,0.51,0.41,2023-04-26,2008,1,nominal,2.0NRT,269.71,0.43,N
28.83694,80.30417,296.24,0.47,0.4,2023-04-26,2008,1,nominal,2.0NRT,277.02,0.19,N
28.83518,80.28905,302,0.47,0.4,2023-04-26,2008,1,nominal,2.0NRT,278.56,0.71,N
28.8333,80.30356,297.22,0.47,0.4,2023-04-26,2008,1,nominal,2.0NRT,277.3,0.48,N
28.83267,80.3084,296.36,0.47,0.4,2023-04-26,2008,1,nominal,2.0NRT,276.89,0.48,N
28.8328,80.27873,296.72,0.48,0.4,2023-04-26,2008,1,nominal,2.0NRT,277.7,0.29,N
28.83217,80.28358,300.37,0.48,0.4,2023-04-26,2008,1,nominal,2.0NRT,277.78,0.71,N
28.82776,80.3175,295.84,0.47,0.4,2023-04-26,2008,1,nominal,2.0NRT,277.54,0.48,N
28.82475,80.31203,295.78,0.47,0.4,2023-04-26,2008,1,nominal,2.0NRT,277.17,0.47,N
28.18118,84.37074,297.08,0.39,0.36,2023-04-26,2008,1,nominal,2.0NRT,270.1,0.65,N
28.18057,84.37458,296.28,0.39,0.36,2023-04-26,2008,1,nominal,2.0NRT,269.84,0.65,N
28.57535,80.53798,296.38,0.46,0.39,2023-04-26,2008,1,nominal,2.0NRT,272.83,0.68,N
28.03789,84.17923,297.81,0.38,0.36,2023-04-26,2008,1,nominal,2.0NRT,269.35,0.63,N
27.95961,84.64393,308.25,0.39,0.36,2023-04-26,2008,1,nominal,2.0NRT,258.9,0.7,N
27.86349,85.02049,298.28,0.39,0.36,2023-04-26,2008,1,nominal,2.0NRT,265.97,0.58,N
25.27291,97.1115,304.25,0.63,0.72,2023-04-26,2008,1,nominal,2.0NRT,288.83,0.86,N
27.8591,84.59198,308.52,0.39,0.36,2023-04-26,2008,1,nominal,2.0NRT,267.33,0.95,N
28.44342,80.35435,299.76,0.47,0.4,2023-04-26,2008,1,nominal,2.0NRT,275.01,0.78,N
28.44281,80.3591,295.44,0.47,0.4,2023-04-26,2008,1,nominal,2.0NRT,274.3,0.78,N
28.44041,80.34898,296.24,0.47,0.4,2023-04-26,2008,1,nominal,2.0NRT,275.88,0.99,N
25.30189,96.52202,318.47,0.58,0.7,2023-04-26,2008,1,nominal,2.0NRT,278.84,2.53,N
25.29569,96.5201,304.23,0.58,0.7,2023-04-26,2008,1,nominal,2.0NRT,269.49,2.53,N
25.29973,96.51849,296.51,0.58,0.7,2023-04-26,2008,1,nominal,2.0NRT,267.31,2.72,N
25.29832,96.52409,314.89,0.58,0.7,2023-04-26,2008,1,nominal,2.0NRT,278.76,1.76,N
27.7625,84.47284,297.39,0.39,0.36,2023-04-26,2008,1,nominal,2.0NRT,271.63,0.38,N
27.86472,83.81105,297.08,0.38,0.36,2023-04-26,2008,1,nominal,2.0NRT,260.39,0.84,N
28.74322,76.92841,296.53,0.48,0.48,2023-04-26,2008,1,nominal,2.0NRT,281.98,0.6,N
27.76802,84.33366,313.75,0.39,0.36,2023-04-26,2008,1,nominal,2.0NRT,270.04,1.83,N
27.67025,84.93161,303.08,0.39,0.36,2023-04-26,2008,1,nominal,2.0NRT,271.68,1.02,N
27.66958,84.93567,300.57,0.39,0.36,2023-04-26,2008,1,nominal,2.0NRT,272.78,0.95,N
27.7352,84.5153,296.15,0.39,0.36,2023-04-26,2008,1,nominal,2.0NRT,273.74,0.31,N
27.66693,84.93102,295.2,0.39,0.36,2023-04-26,2008,1,nominal,2.0NRT,271.4,0.56,N
27.71345,84.60697,319.97,0.39,0.36,2023-04-26,2008,1,nominal,2.0NRT,274.07,1.17,N
27.71281,84.61091,299.76,0.39,0.36,2023-04-26,2008,1,nominal,2.0NRT,273.41,1.17,N
27.66392,84.84603,295.98,0.39,0.36,2023-04-26,2008,1,nominal,2.0NRT,272.63,0.45,N
27.82121,83.78652,300.15,0.38,0.36,2023-04-26,2008,1,nominal,2.0NRT,261.7,0.45,N
27.82061,83.79038,310.53,0.38,0.36,2023-04-26,2008,1,nominal,2.0NRT,262.46,1.4,N
27.81732,83.78972,295.6,0.38,0.36,2023-04-26,2008,1,nominal,2.0NRT,262.03,0.46,N
27.64604,84.85071,298.95,0.39,0.36,2023-04-26,2008,1,nominal,2.0NRT,272.76,0.57,N
27.78195,83.90348,302.87,0.38,0.36,2023-04-26,2008,1,nominal,2.0NRT,263.85,1.24,N
27.78722,83.84885,299.51,0.38,0.36,2023-04-26,2008,1,nominal,2.0NRT,261.12,0.24,N
27.77867,83.90282,300.85,0.38,0.36,2023-04-26,2008,1,nominal,2.0NRT,263.58,0.75,N
27.77806,83.90668,302.22,0.38,0.36,2023-04-26,2008,1,nominal,2.0NRT,262.52,0.75,N
28.3015,80.26838,296.22,0.47,0.4,2023-04-26,2008,1,nominal,2.0NRT,277.42,0.54,N
27.60717,84.83968,303.53,0.39,0.36,2023-04-26,2008,1,nominal,2.0NRT,277.13,0.8,N
27.75034,83.7819,295.18,0.38,0.36,2023-04-26,2008,1,nominal,2.0NRT,269.23,0.67,N
27.96195,82.24312,309.83,0.4,0.37,2023-04-26,2008,1,nominal,2.0NRT,273.22,0.93,N
27.70387,83.94761,295.06,0.38,0.36,2023-04-26,2008,1,nominal,2.0NRT,263.48,0.23,N
27.94509,82.15798,301.47,0.4,0.37,2023-04-26,2008,1,nominal,2.0NRT,268.28,0.53,N
27.94449,82.16205,295.96,0.4,0.37,2023-04-26,2008,1,nominal,2.0NRT,269.05,0.53,N
27.74077,83.51397,296.34,0.38,0.36,2023-04-26,2008,1,nominal,2.0NRT,270.17,0.61,N
27.55791,84.66186,298.26,0.39,0.36,2023-04-26,2008,1,nominal,2.0NRT,278.75,0.48,N
27.8109,82.92339,299.21,0.39,0.36,2023-04-26,2008,1,nominal,2.0NRT,273.65,0.35,N
27.92502,82.12964,297.47,0.4,0.37,2023-04-26,2008,1,nominal,2.0NRT,267.92,0.47,N
27.77328,83.14888,305.87,0.39,0.36,2023-04-26,2008,1,nominal,2.0NRT,276.84,0.83,N
27.92167,82.12892,299.86,0.4,0.37,2023-04-26,2008,1,nominal,2.0NRT,268.45,0.47,N
27.7783,83.09366,304.12,0.39,0.36,2023-04-26,2008,1,nominal,2.0NRT,281.58,0.84,N
27.76938,83.15216,297.97,0.39,0.36,2023-04-26,2008,1,nominal,2.0NRT,275.9,0.68,N
27.25266,86.28022,308.48,0.43,0.38,2023-04-26,2008,1,nominal,2.0NRT,289.88,1.05,N
27.91257,82.144,303.46,0.4,0.37,2023-04-26,2008,1,nominal,2.0NRT,271.28,1.07,N
27.24844,86.28397,301.21,0.43,0.38,2023-04-26,2008,1,nominal,2.0NRT,290.52,1.05,N
27.88516,82.30858,295.36,0.4,0.37,2023-04-26,2008,1,nominal,2.0NRT,272.9,0.81,N
27.11387,87.01758,297.33,0.46,0.39,2023-04-26,2008,1,nominal,2.0NRT,285.75,0.57,N
27.11298,87.0225,297.81,0.46,0.39,2023-04-26,2008,1,nominal,2.0NRT,285.76,0.57,N
27.09231,87.11595,305.61,0.46,0.39,2023-04-26,2008,1,nominal,2.0NRT,289.56,0.92,N
27.72198,83.35069,301.31,0.39,0.36,2023-04-26,2008,1,nominal,2.0NRT,268.64,0.59,N
27.72139,83.35455,298.23,0.39,0.36,2023-04-26,2008,1,nominal,2.0NRT,269.13,0.59,N
27.7181,83.3539,307.02,0.39,0.36,2023-04-26,2008,1,nominal,2.0NRT,269.85,0.59,N
27.6441,83.82883,304.79,0.38,0.36,2023-04-26,2008,1,nominal,2.0NRT,265.31,0.47,N
27.07498,87.15009,335.12,0.46,0.39,2023-04-26,2008,1,nominal,2.0NRT,293.2,12.51,N
27.20491,86.4091,343.57,0.43,0.38,2023-04-26,2008,1,nominal,2.0NRT,290.88,3.41,N
27.07128,87.15005,329.56,0.46,0.39,2023-04-26,2008,1,nominal,2.0NRT,290.58,12.51,N
27.88532,82.18908,305.83,0.4,0.37,2023-04-26,2008,1,nominal,2.0NRT,276.11,1.18,N
27.20555,86.40543,305.25,0.43,0.38,2023-04-26,2008,1,nominal,2.0NRT,289.48,1.01,N
27.20426,86.41275,309.09,0.43,0.38,2023-04-26,2008,1,nominal,2.0NRT,287.61,3.41,N
27.07049,87.15437,302.88,0.46,0.39,2023-04-26,2008,1,nominal,2.0NRT,290.52,25.18,N
27.20278,86.40089,321.82,0.43,0.38,2023-04-26,2008,1,nominal,2.0NRT,291,1.72,N
27.88137,82.19255,298.31,0.4,0.37,2023-04-26,2008,1,nominal,2.0NRT,274.55,0.53,N
27.79459,82.78247,295.19,0.39,0.36,2023-04-26,2008,1,nominal,2.0NRT,263.66,0.49,N
27.79951,82.72665,305.53,0.39,0.36,2023-04-26,2008,1,nominal,2.0NRT,268.16,1.23,N
27.65518,83.67209,304.67,0.38,0.36,2023-04-26,2008,1,nominal,2.0NRT,275.82,0.81,N
27.19936,86.39996,311.52,0.43,0.38,2023-04-26,2008,1,nominal,2.0NRT,288.63,1.72,N
27.85306,82.33994,301.69,0.4,0.37,2023-04-26,2008,1,nominal,2.0NRT,279.76,0.9,N
